plant_label,device_name,device_id,timestamp_utc,unix_time,soil_moisture_pct,temperature_c,humidity_pct,light_level_pct,risk_class,confidence,prob_healthy,prob_moderate_stress,prob_high_stress,action_water,action_reduce_temp,action_increase_humidity,action_increase_light,recommendation_summary
"Aglaonema","ESP32_COM5",2,"2026-05-01 00:25:46",1777587946,38.200,22.100,40.100,0.000,0,1.000000,1.000000,0.000000,0.000000,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 02:25:46",1777595146,38.350,21.800,41.400,0.000,0,1.000000,1.000000,0.000000,0.000000,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 04:25:46",1777602346,39.550,21.500,41.700,0.000,0,1.000000,1.000000,0.000000,0.000000,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 06:25:46",1777609546,39.350,21.300,42.400,24.225,0,1.000000,1.000000,0.000000,0.000000,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 08:25:46",1777616746,38.450,21.100,43.100,47.277,0,1.000000,1.000000,0.000000,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 10:25:45",1777623945,38.500,21.100,41.200,48.620,0,1.000000,1.000000,0.000000,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 12:25:45",1777631145,37.600,21.400,40.100,54.066,0,0.999999,0.999999,0.000001,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999999 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 14:25:45",1777638345,39.150,21.800,40.500,61.563,0,1.000000,1.000000,0.000000,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 16:25:45",1777645545,39.050,22.100,39.900,69.426,0,1.000000,1.000000,0.000000,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 18:25:45",1777652745,38.400,23.200,38.100,76.313,0,1.000000,1.000000,0.000001,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 20:25:44",1777659944,37.600,23.900,38.800,50.745,0,1.000000,1.000000,0.000000,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-01 22:25:44",1777667144,37.600,24.000,42.200,0.391,0,1.000000,1.000000,0.000000,0.000000,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify light ]"
