plant_label,device_name,device_id,timestamp_utc,unix_time,soil_moisture_pct,temperature_c,humidity_pct,light_level_pct,risk_class,confidence,prob_healthy,prob_moderate_stress,prob_high_stress,action_water,action_reduce_temp,action_increase_humidity,action_increase_light,recommendation_summary
"Aglaonema","ESP32_COM5",2,"2026-05-05 00:25:38",1777933538,37.100,23.600,61.400,1.734,0,0.999834,0.999834,0.000166,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999834 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 02:25:37",1777940737,39.050,22.800,59.600,1.343,0,0.999997,0.999997,0.000003,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999997 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 04:25:37",1777947937,39.200,22.200,58.400,0.000,0,0.999995,0.999995,0.000005,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999995 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 06:25:37",1777955137,37.700,21.700,57.400,2.637,0,0.999984,0.999984,0.000016,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999984 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 08:25:37",1777962337,38.500,21.400,56.500,22.808,0,1.000000,1.000000,0.000000,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 10:25:37",1777969537,37.950,21.100,56.600,39.072,0,0.999996,0.999996,0.000004,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999996 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 12:25:37",1777976737,38.050,21.100,57.200,55.043,0,0.999998,0.999998,0.000002,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999998 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 14:25:36",1777983936,37.850,21.200,57.300,62.491,0,0.999988,0.999988,0.000012,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999988 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 16:25:36",1777991136,39.550,21.100,55.900,64.176,0,0.999998,0.999998,0.000002,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999998 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 18:25:36",1777998336,35.900,20.900,56.500,51.184,0,0.999650,0.999650,0.000349,0.000001,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.99965 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 20:25:36",1778005536,36.750,21.000,56.700,16.020,0,0.999855,0.999855,0.000143,0.000001,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999855 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-05 22:25:36",1778012736,41.850,20.900,56.800,4.176,0,1.000000,1.000000,0.000000,0.000000,0,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[light ]"
