plant_label,device_name,device_id,timestamp_utc,unix_time,soil_moisture_pct,temperature_c,humidity_pct,light_level_pct,risk_class,confidence,prob_healthy,prob_moderate_stress,prob_high_stress,action_water,action_reduce_temp,action_increase_humidity,action_increase_light,recommendation_summary
"Aglaonema","ESP32_COM5",2,"2026-04-25 00:39:43",1777070383,44.800,22.200,47.900,0.000,0,0.999972,0.999972,0.000028,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999972 actions:[humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 02:39:42",1777077582,45.400,21.900,47.700,0.000,0,0.999998,0.999998,0.000002,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999998 actions:[humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 04:39:42",1777084782,45.050,21.600,47.700,0.000,0,0.999998,0.999998,0.000002,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999998 actions:[humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 06:39:42",1777091982,44.550,21.400,48.000,10.818,0,1.000000,1.000000,0.000000,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 08:39:42",1777099182,43.850,21.200,47.900,58.046,0,1.000000,1.000000,0.000000,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 10:39:42",1777106382,43.300,21.500,48.600,58.193,0,1.000000,1.000000,0.000000,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 12:39:42",1777113582,44.000,21.600,47.300,58.559,0,1.000000,1.000000,0.000000,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 14:39:41",1777120781,43.900,21.700,46.600,64.713,0,1.000000,1.000000,0.000000,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 16:39:41",1777127981,42.950,22.000,43.700,71.502,0,0.999991,0.999991,0.000009,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999991 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 18:39:41",1777135181,41.250,22.200,42.100,77.289,0,0.999974,0.999974,0.000026,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999974 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 20:39:41",1777142381,44.650,22.000,41.300,18.632,0,1.000000,1.000000,0.000000,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-04-25 22:39:41",1777149581,43.800,22.100,43.600,21.026,0,0.999991,0.999991,0.000009,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999991 actions:[humidify light ]"
