plant_label,device_name,device_id,timestamp_utc,unix_time,soil_moisture_pct,temperature_c,humidity_pct,light_level_pct,risk_class,confidence,prob_healthy,prob_moderate_stress,prob_high_stress,action_water,action_reduce_temp,action_increase_humidity,action_increase_light,recommendation_summary
"Aglaonema","ESP32_COM5",2,"2026-05-02 00:25:44",1777674344,36.750,23.600,42.400,0.000,0,1.000000,1.000000,0.000000,0.000000,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 02:25:44",1777681544,37.800,23.100,42.900,0.000,0,1.000000,1.000000,0.000000,0.000000,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 04:25:44",1777688744,38.900,22.700,43.600,0.000,0,1.000000,1.000000,0.000000,0.000000,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 06:25:44",1777695944,40.100,22.300,44.300,31.013,0,1.000000,1.000000,0.000000,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 08:25:43",1777703143,38.550,22.200,44.400,22.637,0,1.000000,1.000000,0.000000,0.000000,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 10:25:43",1777710343,36.850,22.200,48.500,59.048,0,1.000000,1.000000,0.000000,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 12:25:43",1777717543,37.750,22.400,51.600,63.541,0,1.000000,1.000000,0.000000,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 14:25:43",1777724743,35.200,23.100,52.700,71.453,0,0.999979,0.999979,0.000020,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999979 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 16:25:43",1777731943,36.550,23.600,54.000,60.244,0,1.000000,1.000000,0.000000,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 18:25:43",1777739143,36.200,23.800,52.200,67.692,0,1.000000,1.000000,0.000000,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 20:25:42",1777746342,38.550,23.700,58.700,30.867,0,1.000000,1.000000,0.000000,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-02 22:25:42",1777753542,39.100,23.500,58.800,0.000,0,1.000000,1.000000,0.000000,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water light ]"
