plant_label,soil_now,moisture_mean,moisture_delta,moisture_slope,dry_duration,temp_now,humidity_now,light_now,hour_sin,hour_cos,dow_sin,dow_cos,soil_x_slope,minutes_until_water,risk
Aglaonema,44.65,47.71249999999999,3.3999999999999986,-0.23727272727272736,0.0,22.0,41.3,18.632,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-10.594227272727275,4546.166666666667,0
Aglaonema,43.8,47.464285714285715,-0.8500000000000014,-0.19272727272727275,0.0,22.1,43.6,21.026,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-8.441454545454546,4426.166666666667,0
Aglaonema,43.45,47.26875,-0.3499999999999943,-0.199090909090909,0.0,22.0,46.4,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,-8.650499999999997,4306.183333333333,0
Aglaonema,44.45,47.091071428571425,1.0,-0.17999999999999997,0.0,21.8,47.4,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-8.001,4186.183333333333,0
Aglaonema,43.75,46.901785714285715,-0.7000000000000028,-0.20818181818181825,0.0,21.6,47.9,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-9.107954545454549,4066.1833333333334,0
Aglaonema,44.8,46.71607142857143,1.0499999999999972,-0.18454545454545465,0.0,21.5,47.9,35.409,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-8.267636363636369,3946.1833333333334,0
Aglaonema,43.75,46.51607142857142,-1.0499999999999972,-0.17636363636363642,0.0,21.3,48.3,65.128,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-7.7159090909090935,3826.1833333333334,0
Aglaonema,41.15,46.29642857142857,-2.6000000000000014,-0.19090909090909092,0.0,21.5,48.0,62.173,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7.855909090909091,3706.1833333333334,0
Aglaonema,45.75,46.191071428571426,4.600000000000001,-0.12272727272727273,0.0,21.8,48.7,56.996,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-5.614772727272727,3586.2,0
Aglaonema,43.5,46.03035714285714,-2.25,-0.1554545454545454,0.0,22.1,47.8,63.687,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-6.762272727272725,3466.2,0
Aglaonema,42.4,45.85803571428572,-1.1000000000000014,-0.18363636363636365,0.0,22.4,46.9,73.138,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-7.786181818181818,3346.2,0
Aglaonema,43.25,45.69285714285714,0.8500000000000014,-0.14545454545454545,0.0,23.1,43.2,78.022,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-6.290909090909091,3226.2,0
Aglaonema,41.95,45.526785714285715,-1.2999999999999972,-0.18363636363636354,0.0,23.3,45.2,18.755,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-7.703545454545451,3106.2,0
Aglaonema,42.3,45.35267857142857,0.3499999999999943,-0.17636363636363642,0.0,22.6,44.9,0.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-7.46018181818182,2986.2,0
Aglaonema,41.45,45.16428571428571,-0.8499999999999943,-0.17454545454545445,0.0,22.8,51.0,0.0,0.0,1.0,0.0,1.0,-7.234909090909087,2866.2166666666667,0
Aglaonema,42.35,45.00892857142857,0.8999999999999986,-0.17090909090909087,0.0,22.3,45.3,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,-7.237999999999999,2746.2166666666667,0
Aglaonema,43.1,44.85446428571429,0.75,-0.1563636363636364,0.0,22.0,46.1,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,-6.739272727272729,2626.2166666666667,0
Aglaonema,43.15,44.70178571428572,0.04999999999999716,-0.15454545454545454,0.0,21.7,45.7,41.197,1.0,6.123233995736766e-17,0.0,1.0,-6.668636363636363,2506.2166666666667,0
Aglaonema,42.4,44.53660714285714,-0.75,-0.12454545454545457,0.0,21.6,46.6,67.204,0.8660254037844387,-0.4999999999999998,0.0,1.0,-5.280727272727273,2386.233333333333,0
Aglaonema,41.1,44.39107142857143,-1.2999999999999972,-0.16818181818181818,0.0,21.6,47.2,69.28,0.49999999999999994,-0.8660254037844387,0.0,1.0,-6.912272727272727,2266.233333333333,0
Aglaonema,42.25,44.246428571428574,1.1499999999999986,-0.15090909090909085,0.0,21.9,46.2,63.687,1.2246467991473532e-16,-1.0,0.0,1.0,-6.375909090909088,2146.233333333333,0
Aglaonema,42.05,44.09464285714286,-0.20000000000000284,0.0,0.0,22.2,42.4,72.308,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,2026.2333333333333,0
Aglaonema,41.05,44.07678571428572,-1.0,-0.04181818181818189,0.0,23.0,41.7,71.722,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-1.7166363636363666,1906.2333333333333,0
Aglaonema,40.8,44.03125,-0.25,-0.05454545454545454,0.0,23.3,42.9,54.969,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.225454545454545,1786.2333333333333,0
Aglaonema,42.4,44.00625,1.6000000000000014,-0.020000000000000025,0.0,23.1,42.2,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.848000000000001,1439.9666666666667,0
Aglaonema,41.45,43.96964285714286,-0.9499999999999957,-0.04181818181818177,0.0,22.4,44.3,0.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.7333636363636344,1319.9666666666667,0
Aglaonema,41.3,43.925892857142856,-0.15000000000000568,-0.05636363636363639,0.0,22.0,45.4,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.3278181818181825,1199.9833333333333,0
Aglaonema,42.4,43.89017857142857,1.1000000000000014,-0.031818181818181815,0.0,21.7,45.6,20.488,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-1.349090909090909,1079.9833333333333,0
Aglaonema,41.6,43.84464285714286,-0.7999999999999972,-0.02454545454545457,0.0,21.5,46.2,57.436,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-1.0210909090909102,959.9833333333333,0
Aglaonema,40.95,43.808928571428574,-0.6499999999999986,-0.03818181818181808,0.0,21.3,45.2,55.897,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.5635454545454506,839.9833333333333,0
Aglaonema,41.15,43.77499999999999,0.19999999999999574,-0.05181818181818185,0.0,21.9,44.7,59.951,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-2.132318181818183,719.9833333333333,0
Aglaonema,40.8,43.71785714285714,-0.3500000000000014,-0.10090909090909099,0.0,22.0,41.3,66.203,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-4.117090909090912,599.9833333333333,0
Aglaonema,39.95,43.603571428571435,-0.8499999999999943,-0.08818181818181808,0.0,21.9,39.2,72.576,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-3.5228636363636325,480.0,0
Aglaonema,39.05,43.50089285714286,-0.9000000000000057,-0.11909090909090916,0.0,22.1,38.5,76.361,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-4.650500000000003,360.0,0
Aglaonema,39.95,43.4,0.9000000000000057,-0.10909090909090909,0.0,22.0,39.0,48.181,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-4.358181818181818,240.0,0
Aglaonema,41.6,43.322321428571435,1.6499999999999986,-0.09909090909090901,0.0,22.4,41.5,18.413,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-4.122181818181815,120.0,0
Aglaonema,52.05,43.41160714285714,10.449999999999996,0.10181818181818171,0.0,22.1,41.2,0.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,5.299636363636358,12599.683333333332,0
Aglaonema,50.15,43.47767857142857,-1.8999999999999986,0.08363636363636366,0.0,21.9,43.6,0.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,4.194363636363637,12479.7,0
Aglaonema,51.45,43.583035714285714,1.3000000000000043,0.0945454545454546,0.0,21.7,42.8,0.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,4.864363636363639,12359.7,0
Aglaonema,49.45,43.64017857142857,-2.0,0.05727272727272738,0.0,21.4,42.9,22.808,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2.832136363636369,12239.7,0
Aglaonema,47.2,43.65625,-2.25,0.055454545454545534,0.0,21.3,42.6,49.011,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,2.6174545454545495,12119.7,0
Aglaonema,46.55,43.69910714285714,-0.6500000000000057,-0.05818181818181823,0.0,21.3,44.5,50.574,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.7083636363636385,11999.7,0
Aglaonema,48.05,43.668749999999996,1.5,0.045454545454545456,0.0,21.5,42.9,40.879,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2.184090909090909,11879.7,0
Aglaonema,50.05,43.74910714285714,2.0,0.03636363636363636,0.0,21.8,43.9,54.579,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.8199999999999998,11759.716666666667,0
Aglaonema,42.4,43.64821428571428,-7.649999999999999,-0.07727272727272727,0.0,22.2,37.7,68.498,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-3.2763636363636364,11639.716666666667,0
Aglaonema,47.65,43.66607142857142,5.25,0.05181818181818185,0.0,22.3,38.7,75.775,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2.469136363636365,11519.716666666667,0
Aglaonema,44.15,43.65446428571429,-3.5,-0.022727272727272728,0.0,22.3,38.6,43.541,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.003409090909091,11399.716666666667,0
Aglaonema,41.15,43.57857142857142,-3.0,-0.07090909090909088,0.0,22.0,36.8,19.902,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-2.9179090909090895,11279.716666666667,0
Aglaonema,41.0,43.50625,-0.14999999999999858,-0.06454545454545449,0.0,21.8,38.9,0.0,0.0,1.0,0.43388373911755823,-0.900968867902419,-2.6463636363636343,11159.716666666667,0
Aglaonema,42.95,43.47767857142857,1.9500000000000028,-0.016363636363636337,0.0,21.5,38.6,0.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.7028181818181807,11039.733333333334,0
Aglaonema,42.4,43.45178571428572,-0.5500000000000043,-0.016363636363636337,0.0,21.2,39.3,0.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.6938181818181807,10919.733333333334,0
Aglaonema,42.7,43.441071428571426,0.30000000000000426,-0.023636363636363584,0.0,20.8,39.4,21.929,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-1.009272727272725,10799.733333333334,0
Aglaonema,40.95,43.386607142857144,-1.75,-0.05363636363636356,0.0,20.6,38.9,48.034,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.196409090909088,10679.733333333334,0
Aglaonema,39.45,43.30714285714286,-1.5,-0.06363636363636363,0.0,20.5,40.0,48.84,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.5104545454545453,10559.75,0
Aglaonema,41.8,43.28660714285714,2.3499999999999943,0.009999999999999948,0.0,20.8,36.1,55.409,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.4179999999999978,10439.75,0
Aglaonema,38.3,43.23392857142857,-3.5,-0.11545454545454548,0.0,21.4,33.9,61.49,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-4.421909090909091,10319.75,0
Aglaonema,40.05,43.151785714285715,1.75,-0.06818181818181818,0.0,21.9,34.8,69.231,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-2.730681818181818,10199.75,0
Aglaonema,38.4,43.05535714285714,-1.6499999999999986,-0.0918181818181819,0.0,22.2,35.8,75.873,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-3.5258181818181846,10079.75,0
Aglaonema,38.95,42.97500000000001,0.5500000000000043,-0.1,0.0,22.4,37.4,51.575,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-3.8950000000000005,9959.75,0
Aglaonema,40.15,42.89821428571428,1.1999999999999957,-0.06545454545454547,0.0,22.5,38.8,0.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-2.6280000000000006,9839.766666666666,0
Aglaonema,38.2,42.799107142857146,-1.9499999999999957,-0.1199999999999999,0.0,22.1,40.1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-4.583999999999996,9719.766666666666,0
Aglaonema,38.35,42.683928571428574,0.14999999999999858,-0.09818181818181816,0.0,21.8,41.4,0.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-3.7652727272727264,9599.766666666666,0
Aglaonema,39.55,42.60892857142858,1.1999999999999957,-0.029090909090909115,0.0,21.5,41.7,0.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-1.1505454545454554,9479.766666666666,0
Aglaonema,39.35,42.57678571428572,-0.19999999999999574,-0.11636363636363634,0.0,21.3,42.4,24.225,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-4.57890909090909,9359.766666666666,0
Aglaonema,38.45,42.44642857142857,-0.8999999999999986,-0.09181818181818177,0.0,21.1,43.1,47.277,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-3.5304090909090893,9239.766666666666,0
Aglaonema,38.5,42.357142857142854,0.04999999999999716,-0.07090909090909088,0.0,21.1,41.2,48.62,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-2.729999999999999,9119.783333333333,0
Aglaonema,37.6,42.27142857142858,-0.8999999999999986,-0.1027272727272727,0.0,21.4,40.1,54.066,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-3.8625454545454536,8999.783333333333,0
Aglaonema,39.15,42.19821428571429,1.5499999999999972,-0.05090909090909099,0.0,21.8,40.5,61.563,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-1.9930909090909121,8879.783333333333,0
Aglaonema,39.05,42.146428571428565,-0.10000000000000142,-0.05909090909090909,0.0,22.1,39.9,69.426,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.3074999999999997,8759.783333333333,0
Aglaonema,38.4,42.07678571428572,-0.6499999999999986,-0.055454545454545534,0.0,23.2,38.1,76.313,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-2.1294545454545486,8639.783333333333,0
Aglaonema,37.6,42.00803571428571,-0.7999999999999972,-0.08636363636363636,0.0,23.9,38.8,50.745,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-3.2472727272727275,8519.8,0
Aglaonema,37.6,41.92321428571428,0.0,-0.1,0.0,24.0,42.2,0.391,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-3.7600000000000002,8399.8,0
Aglaonema,36.75,41.809821428571425,-0.8500000000000014,-0.11636363636363634,0.0,23.6,42.4,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-4.2763636363636355,8279.8,0
Aglaonema,37.8,41.714285714285715,1.0499999999999972,-0.08363636363636366,0.0,23.1,42.9,0.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-3.161454545454546,8159.8,0
Aglaonema,38.9,41.651785714285715,1.1000000000000014,-0.04000000000000005,0.0,22.7,43.6,0.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1.5560000000000018,8039.8,0
Aglaonema,40.1,41.63392857142857,1.2000000000000028,-0.039090909090909065,0.0,22.3,44.3,31.013,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-1.5675454545454535,7919.8,0
Aglaonema,38.55,41.56785714285714,-1.5500000000000043,-0.06363636363636363,0.0,22.2,44.4,22.637,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-2.4531818181818177,7799.816666666667,0
Aglaonema,36.85,41.47500000000001,-1.6999999999999957,-0.07636363636363629,0.0,22.2,48.5,59.048,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-2.8139999999999974,7679.816666666667,0
Aglaonema,37.75,41.416071428571435,0.8999999999999986,-0.0554545454545454,0.0,22.4,51.6,63.541,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-2.093409090909089,7559.816666666667,0
Aglaonema,35.2,41.31607142857143,-2.549999999999997,-0.13090909090909084,0.0,23.1,52.7,71.453,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-4.607999999999998,7439.816666666667,0
Aglaonema,36.55,41.21160714285715,1.3499999999999943,-0.08909090909090919,0.0,23.6,54.0,60.244,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-3.2562727272727305,7319.816666666667,0
Aglaonema,36.2,41.11785714285714,-0.3499999999999943,-0.09272727272727263,0.0,23.8,52.2,67.692,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-3.3567272727272695,7199.816666666667,0
Aglaonema,38.55,41.06875000000001,2.3499999999999943,-0.07000000000000002,0.0,23.7,58.7,30.867,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-2.6985000000000006,7079.833333333333,0
Aglaonema,39.1,41.009821428571435,0.5500000000000043,-0.045454545454545456,0.0,23.5,58.8,0.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-1.7772727272727273,6959.833333333333,0
Aglaonema,38.95,40.96249999999999,-0.14999999999999858,-0.03636363636363636,0.0,23.1,61.0,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,-1.4163636363636365,6839.833333333333,0
Aglaonema,37.2,40.89553571428571,-1.75,-0.07181818181818174,0.0,23.1,60.7,0.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-2.671636363636361,6719.833333333333,0
Aglaonema,39.05,40.85803571428572,1.8499999999999943,-0.031818181818181815,0.0,23.0,59.9,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1.2424999999999997,6599.85,0
Aglaonema,38.45,40.816071428571426,-0.5999999999999943,-0.02727272727272727,0.0,22.9,60.4,8.498,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-1.0486363636363636,6479.85,0
Aglaonema,37.75,40.776785714285715,-0.7000000000000028,-0.023636363636363584,0.0,22.8,60.4,66.838,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.8922727272727253,6359.85,0
Aglaonema,38.35,40.76428571428572,0.6000000000000014,-0.029090909090909115,0.0,22.8,63.4,58.071,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.1156363636363646,6239.85,0
Aglaonema,39.55,40.75714285714286,1.1999999999999957,-0.03727272727272735,0.0,23.1,62.4,55.507,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-1.4741363636363667,6119.85,0
Aglaonema,37.9,40.691071428571426,-1.6499999999999986,-0.25727272727272726,0.0,23.5,63.5,48.913,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-9.750636363636364,5999.85,0
Aglaonema,38.35,40.44642857142857,0.45000000000000284,-0.21454545454545448,0.0,23.2,64.3,48.376,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-8.22781818181818,5879.866666666667,0
Aglaonema,37.85,40.22678571428571,-0.5,-0.2472727272727273,0.0,23.0,63.7,72.454,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-9.35927272727273,5759.866666666667,0
Aglaonema,36.95,39.96785714285714,-0.8999999999999986,-0.22727272727272727,0.0,23.1,62.7,17.705,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-8.397727272727273,5639.866666666667,0
Aglaonema,37.45,39.753571428571426,0.5,-0.17727272727272728,0.0,23.3,61.4,0.317,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-6.638863636363637,5519.866666666667,0
Aglaonema,38.4,39.59642857142857,0.9499999999999957,-0.14818181818181816,0.0,23.1,61.1,0.0,0.0,1.0,0.0,1.0,-5.690181818181817,5399.866666666667,0
Aglaonema,38.5,39.452678571428564,0.10000000000000142,-0.1736363636363636,0.0,22.8,60.8,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,-6.684999999999998,5279.866666666667,0
Aglaonema,37.9,39.271428571428565,-0.6000000000000014,-0.2209090909090909,0.0,22.7,61.1,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,-8.372454545454545,5159.883333333333,0
Aglaonema,36.95,39.03749999999999,-0.9499999999999957,-0.09909090909090901,0.0,22.5,61.4,6.911,1.0,6.123233995736766e-17,0.0,1.0,-3.661409090909088,5039.883333333333,0
Aglaonema,38.3,38.96428571428571,1.3499999999999943,-0.17,0.0,22.4,62.1,51.722,0.8660254037844387,-0.4999999999999998,0.0,1.0,-6.511,4919.883333333333,0
Aglaonema,36.6,38.76696428571428,-1.6999999999999957,-0.1372727272727272,0.0,22.5,62.9,59.365,0.49999999999999994,-0.8660254037844387,0.0,1.0,-5.024181818181816,4799.883333333333,0
Aglaonema,37.95,38.65625,1.3500000000000014,-0.058181818181818105,0.0,22.7,65.2,67.375,1.2246467991473532e-16,-1.0,0.0,1.0,-2.207999999999997,4679.883333333333,0
Aglaonema,36.9,38.58035714285713,-1.0500000000000043,-0.07454545454545457,0.0,22.9,62.3,61.905,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-2.7507272727272736,4559.883333333333,0
Aglaonema,36.75,38.504464285714285,-0.14999999999999858,-0.11272727272727277,0.0,23.5,60.7,66.471,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-4.142727272727274,4439.9,0
Aglaonema,36.1,38.38214285714285,-0.6499999999999986,-0.11454545454545449,0.0,23.7,63.1,38.364,-1.0,-1.8369701987210297e-16,0.0,1.0,-4.135090909090907,4319.9,0
Aglaonema,38.15,38.30625,2.049999999999997,-0.0827272727272728,0.0,23.6,59.7,25.421,-0.8660254037844386,0.5000000000000001,0.0,1.0,-3.1560454545454575,4199.9,0
Aglaonema,36.15,38.18928571428571,-2.0,-0.08727272727272735,0.0,23.7,60.9,0.537,-0.5000000000000004,0.8660254037844384,0.0,1.0,-3.1549090909090935,4079.9,0
Aglaonema,37.1,38.120535714285715,0.9500000000000028,-0.04272727272727275,0.0,23.6,61.4,1.734,0.0,1.0,0.7818314824680298,0.6234898018587336,-1.5851818181818191,3959.9,0
Aglaonema,39.05,38.113392857142856,1.9499999999999957,-0.05,0.0,22.8,59.6,1.343,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.9525,3839.9166666666665,0
Aglaonema,39.2,38.066964285714285,0.15000000000000568,0.016363636363636466,0.0,22.2,58.4,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6414545454545495,3719.9166666666665,0
Aglaonema,37.7,38.05625,-1.5,-0.04272727272727262,0.0,21.7,57.4,2.637,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-1.610818181818178,3599.9166666666665,0
Aglaonema,38.5,38.028571428571425,0.7999999999999972,0.001818181818181844,0.0,21.4,56.5,22.808,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.07000000000000099,3479.9166666666665,0
Aglaonema,37.95,38.020535714285714,-0.5499999999999972,-0.01818181818181818,0.0,21.1,56.6,39.072,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.6900000000000001,3359.9166666666665,0
Aglaonema,38.05,38.004464285714285,0.09999999999999432,-0.038181818181818206,0.0,21.1,57.2,55.043,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-1.4528181818181827,3239.9166666666665,0
Aglaonema,37.85,37.96339285714286,-0.19999999999999574,-0.00636363636363639,0.0,21.2,57.3,62.491,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.24086363636363736,3119.9333333333334,0
Aglaonema,39.55,37.9875,1.6999999999999957,0.02181818181818174,0.0,21.1,55.9,64.176,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8629090909090877,2999.9333333333334,0
Aglaonema,35.9,37.94375,-3.6499999999999986,-0.06636363636363633,0.0,20.9,56.5,51.184,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-2.3824545454545443,2879.9333333333334,0
Aglaonema,36.75,37.89375,0.8500000000000014,-0.0472727272727273,0.0,21.0,56.7,16.02,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.7372727272727282,2759.9333333333334,0
Aglaonema,41.85,37.93839285714285,5.100000000000001,0.06181818181818179,0.0,20.9,56.8,4.176,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,2.587090909090908,2639.9333333333334,0
Aglaonema,36.05,37.89553571428571,-5.800000000000004,-0.044545454545454596,0.0,20.8,55.0,0.781,0.0,1.0,0.9749279121818236,-0.22252093395631434,-1.605863636363638,2519.9333333333334,0
Aglaonema,35.1,37.83482142857143,-0.9499999999999957,-0.045454545454545456,0.0,20.9,54.7,0.83,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.5954545454545455,2399.95,0
Aglaonema,36.0,37.80624999999999,0.8999999999999986,-0.057272727272727246,0.0,21.0,55.6,0.952,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.0618181818181807,2279.95,0
Aglaonema,36.0,37.75,0.0,-0.0554545454545454,0.0,21.0,55.7,2.808,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-1.9963636363636346,2159.95,0
Aglaonema,35.45,37.685714285714276,-0.5499999999999972,-0.05363636363636356,0.0,21.0,55.3,40.611,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-1.9014090909090884,2039.95,0
Aglaonema,36.45,37.65089285714286,1.0,-0.020909090909090884,0.0,21.1,59.6,64.225,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.7621363636363628,1919.9666666666667,0
Aglaonema,34.7,37.59910714285714,-1.75,-0.0527272727272727,0.0,21.0,49.9,68.425,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-1.8296363636363628,1799.9666666666667,0
Aglaonema,36.95,37.5875,2.25,0.003636363636363688,0.0,21.4,54.7,64.689,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.13436363636363827,1679.9666666666667,0
Aglaonema,37.0,37.591964285714276,0.04999999999999716,-0.014545454545454493,0.0,21.4,50.3,50.818,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.5381818181818162,1559.9666666666667,0
Aglaonema,37.35,37.583928571428565,0.3500000000000014,-0.02818181818181813,0.0,21.5,52.3,48.059,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-1.0525909090909071,1439.9666666666667,0
Aglaonema,34.35,37.50267857142857,-3.0,-0.10454545454545454,0.0,21.6,51.3,7.277,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-3.5911363636363633,1319.9666666666667,0
