plant_label,device_name,device_id,timestamp_utc,unix_time,soil_moisture_pct,temperature_c,humidity_pct,light_level_pct,risk_class,confidence,prob_healthy,prob_moderate_stress,prob_high_stress,action_water,action_reduce_temp,action_increase_humidity,action_increase_light,recommendation_summary
"Aglaonema","ESP32_COM5",2,"2026-04-28 00:25:53",1777328753,42.400,23.100,42.200,0.000,0,0.999994,0.999994,0.000006,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999994 actions:[humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 02:25:53",1777335953,41.450,22.400,44.300,0.000,0,0.999969,0.999969,0.000031,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999969 actions:[humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 04:25:52",1777343152,41.300,22.000,45.400,0.000,0,0.999999,0.999999,0.000001,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999999 actions:[humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 06:25:52",1777350352,42.400,21.700,45.600,20.488,0,1.000000,1.000000,0.000000,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 08:25:52",1777357552,41.600,21.500,46.200,57.436,0,1.000000,1.000000,0.000000,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 10:25:52",1777364752,40.950,21.300,45.200,55.897,0,0.999999,0.999999,0.000001,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999999 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 12:25:52",1777371952,41.150,21.900,44.700,59.951,0,0.999999,0.999999,0.000001,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999999 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 14:25:52",1777379152,40.800,22.000,41.300,66.203,0,0.999987,0.999987,0.000013,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999987 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 16:25:51",1777386351,39.950,21.900,39.200,72.576,0,0.999954,0.999954,0.000046,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999954 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 18:25:51",1777393551,39.050,22.100,38.500,76.361,0,0.999924,0.999924,0.000075,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999924 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 20:25:51",1777400751,39.950,22.000,39.000,48.181,0,0.999986,0.999986,0.000014,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999986 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-04-28 22:25:51",1777407951,41.600,22.400,41.500,18.413,0,0.999972,0.999972,0.000028,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999972 actions:[humidify light ]"
