plant_label,device_name,device_id,timestamp_utc,unix_time,soil_moisture_pct,temperature_c,humidity_pct,light_level_pct,risk_class,confidence,prob_healthy,prob_moderate_stress,prob_high_stress,action_water,action_reduce_temp,action_increase_humidity,action_increase_light,recommendation_summary
"Aglaonema","ESP32_COM5",2,"2026-05-08 00:25:31",1778192731,35.300,22.600,49.400,4.298,0,0.999998,0.999998,0.000002,0.000000,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999998 actions:[water humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 02:25:31",1778199931,36.450,22.400,50.900,4.347,0,1.000000,1.000000,0.000000,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 04:25:31",1778207131,37.750,22.300,53.100,0.000,0,1.000000,1.000000,0.000000,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 06:25:31",1778214331,39.200,22.000,52.800,6.984,0,1.000000,1.000000,0.000000,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 08:25:30",1778221530,37.900,22.000,56.100,42.540,0,0.999999,0.999999,0.000001,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999999 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 10:25:30",1778228730,37.600,22.000,55.500,62.491,0,1.000000,1.000000,0.000000,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 12:25:30",1778235930,38.400,22.100,54.900,58.242,0,1.000000,1.000000,0.000000,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 14:25:30",1778243130,35.250,22.600,53.500,68.376,0,0.999977,0.999977,0.000023,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999977 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 16:25:30",1778250330,34.400,22.800,48.600,43.712,0,0.999999,0.999999,0.000001,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999999 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 18:25:30",1778257530,33.350,23.000,52.400,76.190,0,0.999708,0.999708,0.000291,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999708 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 20:25:29",1778264729,33.950,22.900,47.800,34.579,0,0.999995,0.999995,0.000005,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999995 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-08 22:25:29",1778271929,34.250,22.800,49.500,4.567,0,0.999980,0.999980,0.000004,0.000016,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.99998 actions:[water humidify light ]"
