plant_label,device_name,device_id,timestamp_utc,unix_time,soil_moisture_pct,temperature_c,humidity_pct,light_level_pct,risk_class,confidence,prob_healthy,prob_moderate_stress,prob_high_stress,action_water,action_reduce_temp,action_increase_humidity,action_increase_light,recommendation_summary
"Aglaonema","ESP32_COM5",2,"2026-05-10 00:25:27",1778365527,34.050,23.000,49.000,0.000,0,0.999636,0.999636,0.000000,0.000363,1,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999636 actions:[water humidify light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 02:25:27",1778372727,36.500,22.300,50.600,0.000,0,1.000000,1.000000,0.000000,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 04:25:26",1778379926,32.850,21.800,51.500,7.009,0,0.999996,0.999996,0.000004,0.000000,1,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999996 actions:[water light ]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 06:25:26",1778387126,32.450,21.700,51.500,44.664,0,0.999998,0.999998,0.000002,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999998 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 08:25:26",1778394326,32.750,21.300,54.300,68.156,0,0.999989,0.999989,0.000010,0.000001,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999989 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 10:25:26",1778401526,37.850,20.600,49.100,59.243,0,1.000000,1.000000,0.000000,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 12:25:26",1778408726,36.300,20.000,49.500,68.547,0,0.999998,0.999998,0.000002,0.000000,1,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999998 actions:[water humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 14:25:25",1778415925,36.050,19.900,50.900,64.908,0,1.000000,1.000000,0.000000,0.000000,1,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[water ]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 16:25:25",1778423125,87.700,20.700,49.600,72.210,0,1.000000,1.000000,0.000000,0.000000,0,0,1,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[humidify ]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 18:25:25",1778430325,87.050,20.500,52.100,66.032,0,1.000000,1.000000,0.000000,0.000000,0,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 20:25:25",1778437525,79.200,21.200,52.200,32.357,0,1.000000,1.000000,0.000000,0.000000,0,0,0,0,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[]"
"Aglaonema","ESP32_COM5",2,"2026-05-10 22:25:25",1778444725,84.450,21.600,51.100,0.000,0,1.000000,1.000000,0.000000,0.000000,0,0,0,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=1 actions:[light ]"
